latitude,longitude,brightness,date,time,fre
-36.9523,147.315,340.8,2020-1-3,418,25.2
-36.9559,147.317,340.2,2020-1-3,418,25.2
-36.9519,147.338,349.2,2020-1-3,418,87
-36.9508,147.343,331.2,2020-1-3,418,12.6
-36.9594,147.318,347,2020-1-3,418,25.8
-36.9565,147.334,354.7,2020-1-3,418,53.3
-36.9555,147.339,347.6,2020-1-3,418,53.3
-36.959,147.341,339.7,2020-1-3,418,53.3
-36.9647,147.332,354.1,2020-1-3,418,24.7
-36.9637,147.337,356.6,2020-1-3,418,37.9
-36.9698,147.345,344.6,2020-1-3,418,19.6
-36.9677,147.356,346.6,2020-1-3,418,13.3
-37.0997,146.986,355.1,2020-1-3,418,22.6
-37.0957,147.007,338.9,2020-1-3,418,7.7
-37.1033,146.987,348.3,2020-1-3,418,22.6
-37.3821,148.172,350.4,2020-1-3,418,9.1
-37.3784,148.171,336.3,2020-1-3,418,9.1
-37.0964,148.096,345.7,2020-1-3,418,14.7
-37.0938,148.089,339.4,2020-1-3,418,105.9
-37.0901,148.088,367,2020-1-3,418,105.9
-37.089,148.093,351.6,2020-1-3,418,105.9
-37.0864,148.086,367,2020-1-3,418,36.8
-37.0814,148.091,353.6,2020-1-3,418,36.8
-37.0826,148.085,354.2,2020-1-3,418,36.8
-37.0751,148.103,349.4,2020-1-3,418,25.1
-37.0763,148.097,350.5,2020-1-3,418,25.1
-37.0776,148.091,356.2,2020-1-3,418,20.1
-37.0788,148.084,339.6,2020-1-3,418,20.1
-37.0712,148.102,367,2020-1-3,418,25.1
-37.0725,148.096,355.1,2020-1-3,418,25.1
-37.0737,148.09,337.1,2020-1-3,418,20.1
-37.0674,148.101,356,2020-1-3,418,38.7
-37.0687,148.095,346.3,2020-1-3,418,38.7
-36.9565,148.268,355.4,2020-1-3,418,19.1
-37.0603,147.073,349.7,2020-1-3,418,20.4
-37.0585,147.083,346.4,2020-1-3,418,7.4
-37.0576,147.088,340.3,2020-1-3,418,7.4
-37.0566,147.093,334.9,2020-1-3,418,6.7
-37.0639,147.074,348.4,2020-1-3,418,20.4
-37.0602,147.094,349.5,2020-1-3,418,6.7
-37.0695,147.065,335.6,2020-1-3,418,20.8
-36.9688,147.35,367,2020-1-3,418,13.3
-37.0685,147.07,350.2,2020-1-3,418,20.8
-37.259,147.988,350.6,2020-1-3,418,53.2
-37.2579,147.993,333.9,2020-1-3,418,45.8
-37.264,147.982,347.4,2020-1-3,418,53.2
-37.2617,147.994,334.9,2020-1-3,418,45.8
-37.2628,147.988,367,2020-1-3,418,53.2
-37.2657,147.948,348.3,2020-1-3,418,6.5
-37.2648,147.972,355.8,2020-1-3,418,126.4
-37.2635,147.978,352.9,2020-1-3,418,26.8
-37.2623,147.984,356.6,2020-1-3,418,26.8
-37.2611,147.99,367,2020-1-3,418,251.5
-36.9735,147.346,349.7,2020-1-3,418,19.6
-36.9714,147.357,333.2,2020-1-3,418,13.3
-37.2649,147.991,341.9,2020-1-3,418,8.2
-36.9541,148.281,340.3,2020-1-3,418,20.7
-36.9603,148.27,338.8,2020-1-3,418,23.4
-36.9652,148.265,342.5,2020-1-3,418,23.4
-36.9641,148.271,367,2020-1-3,418,23.4
-37.0638,147.095,344,2020-1-3,418,6.5
-37.0732,147.066,355.1,2020-1-3,418,20.8
-36.9679,148.272,339.4,2020-1-3,418,24.6
-36.9728,148.268,334.4,2020-1-3,418,24.6
-36.9717,148.274,347.3,2020-1-3,418,24.6
-37.1119,148.2,330.4,2020-1-3,418,3
-37.0674,147.096,340.5,2020-1-3,418,6.5
-37.0778,147.061,307.6,2020-1-3,418,41
-37.0769,147.067,350.9,2020-1-3,418,44.2
-37.0815,147.062,320,2020-1-3,418,41
-37.0806,147.067,351.4,2020-1-3,418,44.2
-36.9784,147.341,345.5,2020-1-3,418,30.7
-36.9821,147.341,341.1,2020-1-3,418,30.7
-36.9858,147.342,339.1,2020-1-3,418,22.6
-36.9848,147.348,343.7,2020-1-3,418,22.6
-36.9825,147.359,337.8,2020-1-3,418,13.9
-36.9874,147.354,346,2020-1-3,418,13.9
-36.9885,147.349,367,2020-1-3,418,22.6
-36.991,147.355,354.9,2020-1-3,418,32.3
-36.9947,147.356,333.4,2020-1-3,418,32.3
-37.0843,147.068,367,2020-1-3,418,30.9
-37.0833,147.073,344.1,2020-1-3,418,30.9
-37.7451,148.203,337.4,2020-1-3,418,4.9
-37.7413,148.202,338.1,2020-1-3,418,4.9
-37.7387,148.195,336.9,2020-1-3,418,4.7
-37.7301,148.198,330.4,2020-1-3,418,4.1
-37.1183,148.209,338.4,2020-1-3,418,10.2
-36.9975,146.968,344.4,2020-1-3,418,8.2
-37.0012,146.968,354.2,2020-1-3,418,10.7
-37.0048,146.969,367,2020-1-3,418,10.7
-37.0076,146.975,347,2020-1-3,418,15.1
-37.0121,146.971,331.5,2020-1-3,418,11.2
-37.0112,146.976,338.1,2020-1-3,418,15.1
-37.1084,148.202,335.9,2020-1-3,418,4.9
-37.1122,148.203,330.7,2020-1-3,418,4
-37.1148,148.211,333.3,2020-1-3,418,4
-37.1185,148.212,340.2,2020-1-3,418,4.1
-37.5247,148.007,348.1,2020-1-3,418,6.9
-37.5237,148.013,345.1,2020-1-3,418,6.9
-36.9811,147.307,367,2020-1-3,418,264.9
-37.443,147.924,335.8,2020-1-3,418,3.5
-37.7346,148.175,346.9,2020-1-3,418,13.6
-36.9822,147.301,367,2020-1-3,418,115.3
-37.0883,147.107,343.1,2020-1-3,418,63.1
-37.0929,147.103,345.9,2020-1-3,418,10.3
-37.081,147.105,356,2020-1-3,418,15.3
-37.3716,147.65,332.6,2020-1-3,418,4.7
-37.266,147.951,345.8,2020-1-3,418,6.3
-37.3605,147.647,356.6,2020-1-3,418,28.8
-37.6411,147.733,330.7,2020-1-3,418,5.3
-37.6375,147.731,348.6,2020-1-3,418,5.3
-37.6385,147.726,346.5,2020-1-3,418,5.3
-37.6379,147.729,351.9,2020-1-3,418,10.7
-37.7303,148.278,333.9,2020-1-3,418,5.1
-37.358,148.232,331.2,2020-1-3,418,5
-36.9785,147.3,367,2020-1-3,418,115.3
-36.9764,147.311,348.3,2020-1-3,418,264.9
-37.0407,148.174,334.8,2020-1-3,418,6.7
-37.0396,148.18,344.3,2020-1-3,418,6.7
-37.0385,148.185,347.5,2020-1-3,418,5.2
-37.0374,148.191,330.1,2020-1-3,418,5.2
-37.0485,148.196,340.3,2020-1-3,418,4.1
-37.0454,148.211,367,2020-1-3,418,21.9
-37.0513,148.202,340.6,2020-1-3,418,21.4
-37.0503,148.207,357.7,2020-1-3,418,21.4
-37.0492,148.212,346.8,2020-1-3,418,10.8
-37.048,148.218,349.9,2020-1-3,418,10.8
-37.0518,148.22,335.8,2020-1-3,418,10.8
-37.731,148.315,330.9,2020-1-3,418,1.8
-36.9774,147.306,367,2020-1-3,418,264.9
-36.9796,147.295,352.5,2020-1-3,418,115.3
-36.9738,147.305,367,2020-1-3,418,132.1
-36.9727,147.31,348.6,2020-1-3,418,132.1
-36.9749,147.299,357.1,2020-1-3,418,15.1
-36.9759,147.293,350.8,2020-1-3,418,15.1
-36.977,147.288,353.8,2020-1-3,418,27.2
-36.9781,147.282,349.6,2020-1-3,418,27.2
-36.9701,147.304,367,2020-1-3,418,132.1
-36.9657,147.326,345.6,2020-1-3,418,24.7
-37.5763,147.538,330.6,2020-1-3,418,22.2
-37.5753,147.543,347.5,2020-1-3,418,26
-37.5746,147.534,356.8,2020-1-3,418,14.6
-37.5762,147.546,340.2,2020-1-3,418,18.2
-38.108,141.868,367,2020-1-3,418,22
-38.1216,141.894,341.3,2020-1-3,418,13.4
-38.1204,141.903,352.5,2020-1-3,418,10.5
-38.1082,141.891,367,2020-1-3,418,28.8
-38.121,141.899,367,2020-1-3,418,13.4
-38.1149,141.893,367,2020-1-3,418,31.1
-38.1073,141.872,367,2020-1-3,418,109.4
-38.1176,141.898,356.6,2020-1-3,418,13.4
-38.1183,141.893,356.1,2020-1-3,418,13.4
-38.1122,141.887,367,2020-1-3,418,48.9
-38.1075,141.896,350.3,2020-1-3,418,28.8
-37.7087,148.327,346.7,2020-1-3,418,9.1
-37.7098,148.321,336.4,2020-1-3,418,5
-37.706,148.32,346.3,2020-1-3,418,7.2
-37.7,148.33,345.8,2020-1-3,418,8.5
-37.7011,148.324,340.6,2020-1-3,418,8.5
-37.7023,148.318,339.5,2020-1-3,418,7.2
-37.6962,148.329,340.3,2020-1-3,418,3.4
-37.623,147.544,347.7,2020-1-3,418,23.1
-37.66,147.573,348.2,2020-1-3,418,11.1
-37.6637,147.574,347.4,2020-1-3,418,11.1
-37.6627,147.579,338.6,2020-1-3,418,10.1
-37.6663,147.58,332.5,2020-1-3,418,3.5
-37.6653,147.586,331.4,2020-1-3,418,3.5
-37.669,147.587,339.5,2020-1-3,418,3.5
-37.6679,147.592,344.5,2020-1-3,418,6.7
-37.6665,147.583,330.1,2020-1-3,418,5
-37.6691,147.59,350.1,2020-1-3,418,11.9
-37.6193,147.543,352.2,2020-1-3,418,23.1
-37.6191,147.705,352,2020-1-3,418,10.3
-37.5767,147.562,345.9,2020-1-3,418,7.3
-37.7136,148.322,334.5,2020-1-3,418,5
-37.7124,148.328,331.4,2020-1-3,418,9.1
-37.7162,148.329,333.6,2020-1-3,418,5
-37.7226,148.337,336.3,2020-1-3,418,4.6
-37.7336,148.322,341.8,2020-1-3,418,5.3
-37.7324,148.328,343.1,2020-1-3,418,5.3
-37.4798,148.114,331.4,2020-1-3,418,5.6
-37.6558,147.554,332.3,2020-1-3,418,10.5
-37.6548,147.559,349.9,2020-1-3,418,10.5
-37.6574,147.566,351.9,2020-1-3,418,13.5
-37.6322,147.738,337.7,2020-1-3,418,7.8
-37.4316,148.225,330.9,2020-1-3,418,6.4
-37.4305,148.23,352.1,2020-1-3,418,6.4
-37.4354,148.226,338.1,2020-1-3,418,6.4
-37.428,148.232,341.8,2020-1-3,418,5.7
-37.4329,148.227,348.6,2020-1-3,418,9.2
-37.4318,148.233,331.7,2020-1-3,418,5.7
-37.6017,147.734,333.5,2020-1-3,418,5
-37.6054,147.735,347.7,2020-1-3,418,6
-37.6044,147.741,339.3,2020-1-3,418,6
-37.6133,147.715,335.4,2020-1-3,418,3.7
-37.6081,147.742,344.6,2020-1-3,418,6
-37.6159,147.721,334.6,2020-1-3,418,3.7
-37.6149,147.727,346.1,2020-1-3,418,8.7
-37.6196,147.722,331.5,2020-1-3,418,3.7
-37.6186,147.728,348,2020-1-3,418,8.7
-37.6165,147.739,348.9,2020-1-3,418,6.2
-37.6223,147.729,343,2020-1-3,418,7
-37.6201,147.74,348.2,2020-1-3,418,19.2
-37.571,147.525,367,2020-1-3,418,47.4
-37.5731,147.514,356.2,2020-1-3,418,16
-37.572,147.519,346.8,2020-1-3,418,47.4
-37.57,147.53,355.4,2020-1-3,418,19.5
-37.5767,147.515,353.5,2020-1-3,418,18.4
-37.5757,147.52,339.8,2020-1-3,418,19.9
-37.5794,147.521,353.5,2020-1-3,418,19.9
-37.5693,147.521,351.2,2020-1-3,418,34.9
-37.5751,147.511,333.1,2020-1-3,418,4.5
-37.573,147.522,352.8,2020-1-3,418,34.9
-37.572,147.527,356.5,2020-1-3,418,43.4
-37.574,147.517,367,2020-1-3,418,34.9
-37.5787,147.512,331.1,2020-1-3,418,3.7
-37.5777,147.518,356.2,2020-1-3,418,43
-37.5814,147.519,332.4,2020-1-3,418,43
-37.5803,147.524,349.2,2020-1-3,418,43
-37.585,147.52,345,2020-1-3,418,136.5
-37.584,147.525,351.8,2020-1-3,418,136.5
-37.5887,147.521,367,2020-1-3,418,136.5
-37.5876,147.526,367,2020-1-3,418,136.5
-37.5923,147.522,345.6,2020-1-3,418,38.9
-37.5913,147.527,356.2,2020-1-3,418,38.9
-37.5949,147.529,350,2020-1-3,418,38.9
-37.6259,147.73,333.8,2020-1-3,418,7
-37.6248,147.736,349,2020-1-3,418,7
-37.6296,147.731,343.6,2020-1-3,418,7.8
-37.6285,147.737,338.3,2020-1-3,418,7.8
-37.7408,148.332,330,2020-1-3,418,6.9
-37.74,148.33,331.7,2020-1-3,418,3.4
-37.7362,148.329,342,2020-1-3,418,5.3
-37.7373,148.323,332.4,2020-1-3,418,5.3
-37.7385,148.318,340.1,2020-1-3,418,9.8
-37.6266,147.545,336.9,2020-1-3,418,17.1
-37.6303,147.546,356.2,2020-1-3,418,17.1
-37.6329,147.553,337.1,2020-1-3,418,14.3
-37.6376,147.548,345.9,2020-1-3,418,14.3
-37.6365,147.554,335.6,2020-1-3,418,14.3
-37.6412,147.55,349.3,2020-1-3,418,9.2
-37.6449,147.551,349.1,2020-1-3,418,9.2
-37.6485,147.552,345.7,2020-1-3,418,34.5
-37.6475,147.557,339,2020-1-3,418,34.5
-37.6353,147.722,331.8,2020-1-3,418,23.1
-37.6512,147.558,349,2020-1-3,418,34.5
-37.6343,147.727,354.4,2020-1-3,418,23.1
-36.7678,146.744,355,2020-1-3,418,18.4
-36.7687,146.739,353.6,2020-1-3,418,14.6
-36.7705,146.75,346.5,2020-1-3,418,6.7
-36.7766,146.737,333.7,2020-1-3,418,6.7
-36.7749,146.746,331.4,2020-1-3,418,6.7
-36.7741,146.751,340.2,2020-1-3,418,6.7
-36.7785,146.748,336.7,2020-1-3,418,3.2
-36.7731,146.736,346.7,2020-1-3,418,6.7
-36.7723,146.74,339.6,2020-1-3,418,6.7
-36.7714,146.745,345.2,2020-1-3,418,6.7
-37.4442,149.516,341.5,2020-1-3,418,7.9
-37.4461,149.507,367,2020-1-3,418,11.3
-37.5678,149.349,331.5,2020-1-3,418,4.4
-37.5639,149.347,335,2020-1-3,418,5.2
-37.5572,149.359,330.2,2020-1-3,418,2.4
-37.5591,149.35,347.5,2020-1-3,418,7.2
-37.5543,149.353,347.4,2020-1-3,418,10
-37.5503,149.351,341.9,2020-1-3,418,10
-37.5512,149.347,337.1,2020-1-3,418,10
-37.5434,149.364,335.9,2020-1-3,418,3.7
-37.5217,149.268,346.8,2020-1-3,418,11.5
-37.5177,149.266,342.6,2020-1-3,418,11.5
-37.5444,149.359,334.1,2020-1-3,418,6.2
-37.5454,149.355,367,2020-1-3,418,6.2
-37.5463,149.35,367,2020-1-3,418,14.3
-37.5415,149.353,335.1,2020-1-3,418,6.2
-37.4452,149.511,367,2020-1-3,418,7.9
-37.4501,149.508,341.8,2020-1-3,418,4.5
-37.4521,149.744,332.6,2020-1-3,418,5.6
-37.4533,149.759,338.2,2020-1-3,418,4.6
-37.4519,149.751,336.7,2020-1-3,418,4.4
-37.455,149.757,331.8,2020-1-3,418,9
-37.459,149.759,347.3,2020-1-3,418,9
-37.458,149.763,339.9,2020-1-3,418,12.3
-37.463,149.76,346.6,2020-1-3,418,3.6
-37.468,149.757,330.8,2020-1-3,418,3.6
-37.4492,149.513,331.6,2020-1-3,418,6.8
-37.4463,149.526,351.9,2020-1-3,418,10
-37.467,149.762,333.1,2020-1-3,418,3.6
-37.4482,149.517,367,2020-1-3,418,6.8
-37.4473,149.522,367,2020-1-3,418,10
-37.4513,149.523,338.4,2020-1-3,418,10
-37.5818,149.323,335.8,2020-1-3,418,8.6
-37.5173,149.37,336,2020-1-3,418,5
-37.2763,149.289,340,2020-1-3,418,6
-37.2803,149.29,347.2,2020-1-3,418,6
-37.2775,149.304,340.1,2020-1-3,418,8.2
-37.2841,149.292,342.6,2020-1-3,418,4.1
-37.2833,149.296,335.5,2020-1-3,418,4
-37.2823,149.301,336,2020-1-3,418,4
-37.2813,149.305,338.4,2020-1-3,418,4.2
-37.5164,149.374,356.7,2020-1-3,418,29
-37.5212,149.372,367,2020-1-3,418,13.4
-37.087,147.263,367,2020-1-3,418,9.1
-37.0879,147.258,339,2020-1-3,418,9.1
-37.0825,147.267,356.8,2020-1-3,418,17.4
-37.0834,147.262,331.1,2020-1-3,418,14.1
-37.0844,147.257,341.4,2020-1-3,418,14.1
-37.0789,147.265,367,2020-1-3,418,17.4
-37.443,149.501,367,2020-1-3,418,11.3
-37.444,149.497,331.6,2020-1-3,418,6.2
-37.439,149.5,333.1,2020-1-3,418,6.1
-37.44,149.496,353.7,2020-1-3,418,7.6
-37.4409,149.491,337.1,2020-1-3,418,7.6
-37.4437,149.478,348.5,2020-1-3,418,70.9
-37.4388,149.481,343.1,2020-1-3,418,16.2
-37.4397,149.477,367,2020-1-3,418,70.9
-37.5221,149.367,339.2,2020-1-3,418,13.4
-37.4672,149.66,337.9,2020-1-3,418,3.5
-37.4719,149.638,345.1,2020-1-3,418,4
-37.4651,149.661,342.4,2020-1-3,418,6
-37.466,149.657,339.5,2020-1-3,418,3.7
-37.4697,149.639,333.2,2020-1-3,418,4.6
-37.4706,149.635,334.5,2020-1-3,418,4.6
-37.4608,149.641,340.1,2020-1-3,418,7
-37.4301,149.502,336.1,2020-1-3,418,5.3
-37.4691,149.772,346.4,2020-1-3,418,8.8
-37.4682,149.776,355.5,2020-1-3,418,9.7
-37.4672,149.781,367,2020-1-3,418,9.7
-37.4763,149.799,341.9,2020-1-3,418,5.6
-37.4914,149.789,342.7,2020-1-3,418,3.4
-37.4905,149.794,338.9,2020-1-3,418,6.3
-37.4954,149.791,337.5,2020-1-3,418,3.4
-37.4518,149.643,335,2020-1-3,418,5.6
-37.435,149.661,332.2,2020-1-3,418,4.6
-37.436,149.656,354,2020-1-3,418,11.8
-37.431,149.66,340.8,2020-1-3,418,5.6
-37.4136,149.64,337.4,2020-1-3,418,6.6
-37.4348,149.48,350.7,2020-1-3,418,36
-37.4261,149.501,348.4,2020-1-3,418,5.3
-37.4298,149.483,347.2,2020-1-3,418,36
-37.4308,149.478,351.4,2020-1-3,418,36
-37.4258,149.481,367,2020-1-3,418,12.8
-37.422,149.499,350.5,2020-1-3,418,7.1
-37.423,149.495,344.6,2020-1-3,418,7.1
-37.4239,149.49,336.2,2020-1-3,418,5.6
-37.4249,149.486,352.3,2020-1-3,418,5.6
-37.4077,149.466,367,2020-1-3,418,17.1
-37.4086,149.462,351,2020-1-3,418,17.1
-37.4037,149.465,367,2020-1-3,418,44.6
-37.4046,149.461,345.5,2020-1-3,418,44.6
-37.4043,149.466,354.1,2020-1-3,418,111.8
-37.5269,149.365,340.8,2020-1-3,418,6.3
-37.5251,149.373,345.1,2020-1-3,418,13.4
-37.5243,149.377,350.8,2020-1-3,418,16.8
-37.5282,149.379,355.7,2020-1-3,418,20.2
-37.3811,149.131,334.7,2020-1-3,418,4.9
-37.3772,149.13,329.4,2020-1-3,418,4.9
-37.371,149.119,332.8,2020-1-3,418,4.9
-37.3753,149.079,334.6,2020-1-3,418,7.5
-37.3714,149.078,349,2020-1-3,418,7.5
-37.3702,149.083,367,2020-1-3,418,18.9
-37.3609,149.107,346.6,2020-1-3,418,10.7
-37.3749,149.077,339.3,2020-1-3,418,9.7
-37.3686,149.087,331.5,2020-1-3,418,6.2
-37.3698,149.081,355.9,2020-1-3,418,9.7
-37.3711,149.075,330.3,2020-1-3,418,9.7
-37.3594,149.112,331.4,2020-1-3,418,4.8
-37.3608,149.105,347.4,2020-1-3,418,9
-37.5321,149.38,340.4,2020-1-3,418,20.2
-37.5279,149.377,352.7,2020-1-3,418,28.4
-37.5727,149.346,340.5,2020-1-3,418,4.4
-37.4228,149.193,333.6,2020-1-3,418,7
-37.5725,149.326,341.7,2020-1-3,418,6.5
-37.5712,149.333,346,2020-1-3,418,13.1
-37.5699,149.339,338,2020-1-3,418,13.1
-37.5778,149.321,336.7,2020-1-3,418,6.5
-37.5269,149.382,346.3,2020-1-3,418,28.4
-37.4756,149.702,352.5,2020-1-3,418,8.4
-37.4632,149.67,339.7,2020-1-3,418,9.4
-37.5302,149.326,332.5,2020-1-3,418,7.2
-37.5309,149.325,341,2020-1-3,418,4
-37.527,149.324,355.9,2020-1-3,418,21.3
-37.5281,149.318,336.2,2020-1-3,418,9.6
-37.523,149.322,351.4,2020-1-3,418,21.3
-37.519,149.321,353.5,2020-1-3,418,10
-37.4642,149.666,340.3,2020-1-3,418,6
-37.4592,149.669,350.6,2020-1-3,418,9.4
-37.4602,149.664,340.8,2020-1-3,418,6
-37.4561,149.663,342.4,2020-1-3,418,3.6
-37.4358,149.555,343.2,2020-1-3,418,8.3
-37.4367,149.551,351.4,2020-1-3,418,9.9
-37.4319,149.554,341.7,2020-1-3,418,8.3
-37.4288,149.548,367,2020-1-3,418,26.4
-37.4161,149.669,339.8,2020-1-3,418,5.1
-37.4279,149.552,355.2,2020-1-3,418,21.5
-37.4239,149.551,333,2020-1-3,418,21.5
-37.4248,149.547,349.6,2020-1-3,418,26.4
-37.4257,149.542,337.9,2020-1-3,418,26.4
-37.4142,149.577,367,2020-1-3,418,10.3
-37.4209,149.545,341.9,2020-1-3,418,5
-37.413,149.562,367,2020-1-3,418,7.3
-37.4102,149.575,332.3,2020-1-3,418,10.3
-37.4111,149.571,349.8,2020-1-3,418,7.9
-37.4121,149.566,343.1,2020-1-3,418,7.9
-37.414,149.557,334.5,2020-1-3,418,7.3
-37.416,149.548,337.1,2020-1-3,418,10.2
-37.4169,149.544,341.1,2020-1-3,418,5
-37.41,149.556,367,2020-1-3,418,11.4
-37.411,149.551,347.5,2020-1-3,418,5.6
-37.5765,149.328,330,2020-1-3,418,6.5
-37.5857,149.324,338.8,2020-1-3,418,8.6
-37.3752,147.652,345.5,2020-1-3,418,4.7
-37.0799,147.26,367,2020-1-3,418,14.1
-37.5193,149.76,367,2020-1-3,418,10.3
-37.7595,149.26,328.3,2020-1-3,418,4.1
-37.5164,149.774,344.9,2020-1-3,418,8.5
-37.5174,149.769,342.3,2020-1-3,418,6.2
-37.5184,149.764,350.5,2020-1-3,418,6.2
-37.5203,149.756,336.8,2020-1-3,418,10.3
-37.468,149.162,329.6,2020-1-3,418,5.9
-37.4628,149.167,334.5,2020-1-3,418,9
-37.4662,149.166,334.8,2020-1-3,418,5.3
-37.4675,149.16,330,2020-1-3,418,5.3
-37.5027,149.379,333.5,2020-1-3,418,10.3
-37.0583,147.205,367,2020-1-3,418,29.8
-37.0592,147.2,356.9,2020-1-3,418,30.7
-37.0537,147.209,342.3,2020-1-3,418,5.3
-37.0565,147.194,367,2020-1-3,418,58
-37.05,147.208,343,2020-1-3,418,5.3
-37.0529,147.193,351.3,2020-1-3,418,58
-37.0538,147.189,316,2020-1-3,418,47.2
-37.0464,147.207,355.7,2020-1-3,418,19.8
-37.0473,147.202,356.1,2020-1-3,418,19.8
-37.0483,147.197,352,2020-1-3,418,28.8
-37.0492,147.192,355.7,2020-1-3,418,28.8
-37.0446,147.196,367,2020-1-3,418,28.8
-37.0437,147.201,345.1,2020-1-3,418,19.8
-37.412,149.547,345.8,2020-1-3,418,5.6
-37.5076,149.376,333.8,2020-1-3,418,93.4
-37.5067,149.381,349,2020-1-3,418,10.3
-37.5125,149.373,336.7,2020-1-3,418,29
-37.5116,149.377,351.6,2020-1-3,418,29
-37.3999,149.042,333.7,2020-1-3,418,7.5
-37.3959,149.04,340.9,2020-1-3,418,7.5
-37.0792,147.257,346.1,2020-1-3,418,15.2
-37.3971,149.035,367,2020-1-3,418,21.5
-37.3884,149.056,336.5,2020-1-3,418,11.8
-37.0783,147.262,352.6,2020-1-3,418,15.2
-37.3879,149.054,335,2020-1-3,418,4.9
-37.5018,149.72,345.6,2020-1-3,418,11.3
-37.5028,149.716,335.7,2020-1-3,418,4.8
-37.4747,149.706,343.1,2020-1-3,418,8.4
-37.4697,149.709,334.6,2020-1-3,418,3.7
-37.4706,149.705,336.4,2020-1-3,418,3.2
-37.4647,149.712,341.7,2020-1-3,418,3.7
-37.4656,149.708,331.7,2020-1-3,418,3.7
-37.4619,149.718,332.3,2020-1-3,418,4.6
-37.4629,149.713,332.7,2020-1-3,418,3.8
-37.459,149.731,342.3,2020-1-3,418,7
-37.4558,149.733,338.6,2020-1-3,418,5.1
-37.4608,149.73,330.4,2020-1-3,418,1.8
-37.684,149.092,348,2020-1-3,418,5.5
-37.6854,149.086,328.7,2020-1-3,418,5.5
-37.0828,147.259,348.9,2020-1-3,418,15.2
-37.0819,147.264,340.8,2020-1-3,418,15.2
-37.0809,147.269,346,2020-1-3,418,29.1
-37.0808,147.255,339.4,2020-1-3,418,14.1
-37.6801,149.091,334.8,2020-1-3,418,5.5
-37.6672,149.093,330.5,2020-1-3,418,7.4
-37.6685,149.087,329,2020-1-3,418,7.2
-37.6608,149.084,336.9,2020-1-3,418,8.2
-37.381,149.152,338.5,2020-1-3,418,6.1
-37.5214,149.77,339.9,2020-1-3,418,3.3
-37.3849,149.153,333.2,2020-1-3,418,6.1
-37.5224,149.766,334.1,2020-1-3,418,3.3
-37.4111,149.672,336.2,2020-1-3,418,4.3
-37.5825,147.995,352.7,2020-1-3,418,9.8
-37.6414,148.334,333.6,2020-1-3,418,3.1
-36.9745,146.807,332.8,2020-1-3,418,5.8
-36.968,146.822,349.4,2020-1-3,418,11.6
-36.97,146.811,335.3,2020-1-3,418,5.1
-36.9665,146.81,339.1,2020-1-3,418,6.1
-36.962,146.814,343.3,2020-1-3,418,6.1
-36.9114,146.764,347.8,2020-1-3,418,16.5
-36.9159,146.76,333.8,2020-1-3,418,30
-36.915,146.765,345.1,2020-1-3,418,13.1
-36.914,146.77,352,2020-1-3,418,13.1
-36.9185,146.766,339.1,2020-1-3,418,13.1
-36.9239,146.758,346.8,2020-1-3,418,14.7
-36.923,146.762,367,2020-1-3,418,14.7
-37.4416,147.529,339.8,2020-1-3,418,6.9
-36.9284,146.754,347.3,2020-1-3,418,8
-36.9274,146.759,352.2,2020-1-3,418,14.7
-36.9329,146.75,340.1,2020-1-3,418,11.3
-36.9374,146.746,345.4,2020-1-3,418,12.1
-36.941,146.747,345.5,2020-1-3,418,11.4
-36.9445,146.748,333.5,2020-1-3,418,11.4
-36.9463,146.759,337.7,2020-1-3,418,4.5
-36.948,146.768,346.8,2020-1-3,418,9.2
-37.4043,147.522,344,2020-1-3,418,15.6
-37.55,148.202,334.9,2020-1-3,418,10.2
-37.5521,148.2,346.4,2020-1-3,418,5.7
-37.556,148.2,330.7,2020-1-3,418,5.7
-36.9274,146.861,342.7,2020-1-3,418,4.9
-36.9228,146.865,348.9,2020-1-3,418,14.8
-36.9237,146.86,342.9,2020-1-3,418,6.8
-36.9145,146.869,339.5,2020-1-3,418,12.6
-36.9155,146.864,354.1,2020-1-3,418,12.6
-37.6878,147.794,339.5,2020-1-3,418,5.3
-37.6868,147.799,331.1,2020-1-3,418,5.3
-37.7521,148.336,335.4,2020-1-3,418,10.2
-37.7483,148.335,349.4,2020-1-3,418,12.2
-37.7501,148.34,332.4,2020-1-3,418,10.4
-37.7513,148.334,331.7,2020-1-3,418,5
-37.7475,148.333,333.6,2020-1-3,418,5
-36.8846,146.665,350,2020-1-3,418,9.6
-36.8836,146.67,334.3,2020-1-3,418,5.2
-36.8891,146.661,340.2,2020-1-3,418,14.5
-36.8882,146.666,347.2,2020-1-3,418,14.5
-36.8872,146.671,355.7,2020-1-3,418,28.3
-36.8927,146.662,345.2,2020-1-3,418,14.5
-36.8887,146.684,336.2,2020-1-3,418,4.8
-36.8877,146.689,333.3,2020-1-3,418,4.8
-36.8923,146.685,335.6,2020-1-3,418,9.1
-36.8913,146.69,347.3,2020-1-3,418,9.1
-36.8949,146.691,345.4,2020-1-3,418,9.1
-36.8984,146.692,346.3,2020-1-3,418,6.1
-37.6715,148.352,342.2,2020-1-3,418,5.5
-37.6759,148.31,339.6,2020-1-3,418,8.2
-37.664,148.35,329.8,2020-1-3,418,4.9
-37.6651,148.344,333.9,2020-1-3,418,3.4
-37.6611,148.324,345.9,2020-1-3,418,11.7
-37.6191,147.746,351.4,2020-1-3,418,19.2
-37.618,147.751,347,2020-1-3,418,14.2
